"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","EDUADULT","TRY","PC_25_64","A","2004",32.848095,
"DNK","EDUADULT","TRY","PC_25_64","A","2005",33.544121,
"DNK","EDUADULT","TRY","PC_25_64","A","2006",34.719662,
"DNK","EDUADULT","TRY","PC_25_64","A","2007",30.903458,
"DNK","EDUADULT","TRY","PC_25_64","A","2008",31.414381,
"DNK","EDUADULT","TRY","PC_25_64","A","2009",32.449905,
"DNK","EDUADULT","TRY","PC_25_64","A","2010",33.262753,
"DNK","EDUADULT","TRY","PC_25_64","A","2011",33.702026,
"DNK","EDUADULT","TRY","PC_25_64","A","2012",34.782349,
"DNK","EDUADULT","TRY","PC_25_64","A","2013",35.42934,
"DNK","EDUADULT","TRY","PC_25_64","A","2014",35.800922,
"DNK","EDUADULT","TRY","PC_25_64","A","2015",37.095581,
"DNK","EDUADULT","TRY","PC_25_64","A","2016",38.169136,
"DNK","EDUADULT","TRY","PC_25_64","A","2017",39.232346,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1981",35.543858,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1988",39.669422,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1991",43.174759,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1992",39.704525,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1994",40.365673,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1995",43.889847,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1998",53.155849,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","1999",53.12706,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2000",54.003513,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2001",52.25436,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2002",51.480877,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2003",48.705925,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2004",48.373722,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2005",47.472664,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2006",46.920448,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2007",43.37455,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2008",42.382504,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2009",42.305748,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2010",42.362736,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2011",43.194832,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2012",43.113571,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2013",42.83757,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2014",43.752758,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2015",43.275791,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2016",42.576591,
"DNK","EDUADULT","UPPSRY","PC_25_64","A","2017",42.097141,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2000",26.837576,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2003",23.959745,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2004",22.375042,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2005",21.212481,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2006",20.363401,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2007",19.490316,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2008",18.926767,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2009",18.026873,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2010",17.01717,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2011",16.27569,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2012",15.202716,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2013",14.109433,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2014",13.493114,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2015",12.847135,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2016",12.091855,
"FIN","EDUADULT","BUPPSRY","PC_25_64","A","2017",11.896179,
"FIN","EDUADULT","TRY","PC_25_64","A","2000",32.614372,
"FIN","EDUADULT","TRY","PC_25_64","A","2003",33.177582,
"FIN","EDUADULT","TRY","PC_25_64","A","2004",34.184566,
"FIN","EDUADULT","TRY","PC_25_64","A","2005",34.629433,
"FIN","EDUADULT","TRY","PC_25_64","A","2006",35.141739,
"FIN","EDUADULT","TRY","PC_25_64","A","2007",36.357056,
"FIN","EDUADULT","TRY","PC_25_64","A","2008",36.583557,
"FIN","EDUADULT","TRY","PC_25_64","A","2009",37.268574,
"FIN","EDUADULT","TRY","PC_25_64","A","2010",38.146343,
"FIN","EDUADULT","TRY","PC_25_64","A","2011",39.318207,
"FIN","EDUADULT","TRY","PC_25_64","A","2012",39.661289,
"FIN","EDUADULT","TRY","PC_25_64","A","2013",40.545231,
"FIN","EDUADULT","TRY","PC_25_64","A","2014",41.776676,
"FIN","EDUADULT","TRY","PC_25_64","A","2015",42.742619,
"FIN","EDUADULT","TRY","PC_25_64","A","2016",43.595264,
"FIN","EDUADULT","TRY","PC_25_64","A","2017",44.304253,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2000",40.54805,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2003",42.862675,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2004",43.440392,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2005",44.158085,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2006",44.494862,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2007",44.152626,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2008",44.489677,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2009",44.704552,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2010",44.836487,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2011",44.406101,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2012",45.135994,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2013",45.345337,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2014",44.730209,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2015",44.410244,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2016",44.312881,
"FIN","EDUADULT","UPPSRY","PC_25_64","A","2017",43.799568,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1981",60.617386,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1989",51.909286,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1991",49.466606,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1992",45.963066,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1994",42.228619,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1995",40.939255,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1997",40.507431,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1998",39.278065,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","1999",38.137104,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2000",37.759026,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2001",36.132778,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2002",35.226971,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2003",34.777859,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2004",34.187824,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2005",33.189934,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2006",32.571041,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2007",31.532801,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2008",30.401829,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2009",29.745792,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2010",29.233322,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2011",28.385553,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2012",27.465466,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2013",25.153784,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2014",22.681496,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2015",22.467602,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2016",21.89171,
"FRA","EDUADULT","BUPPSRY","PC_25_64","A","2017",21.615114,
"FRA","EDUADULT","TRY","PC_25_64","A","1981",10.880725,
"FRA","EDUADULT","TRY","PC_25_64","A","1989",13.757461,
"FRA","EDUADULT","TRY","PC_25_64","A","1991",15.144846,
"FRA","EDUADULT","TRY","PC_25_64","A","1992",15.980103,
"FRA","EDUADULT","TRY","PC_25_64","A","1994",17.80175,
"FRA","EDUADULT","TRY","PC_25_64","A","1995",18.608873,
"FRA","EDUADULT","TRY","PC_25_64","A","1997",20.023951,
"FRA","EDUADULT","TRY","PC_25_64","A","1998",20.597754,
"FRA","EDUADULT","TRY","PC_25_64","A","1999",21.456413,
"FRA","EDUADULT","TRY","PC_25_64","A","2000",21.58481,
"FRA","EDUADULT","TRY","PC_25_64","A","2001",23.020861,
"FRA","EDUADULT","TRY","PC_25_64","A","2002",23.98011,
"FRA","EDUADULT","TRY","PC_25_64","A","2003",23.917387,
"FRA","EDUADULT","TRY","PC_25_64","A","2004",24.383652,
"FRA","EDUADULT","TRY","PC_25_64","A","2005",25.425774,
"FRA","EDUADULT","TRY","PC_25_64","A","2006",26.183411,
"FRA","EDUADULT","TRY","PC_25_64","A","2007",26.646099,
"FRA","EDUADULT","TRY","PC_25_64","A","2008",27.233906,
"FRA","EDUADULT","TRY","PC_25_64","A","2009",28.588057,
"FRA","EDUADULT","TRY","PC_25_64","A","2010",29.006897,
"FRA","EDUADULT","TRY","PC_25_64","A","2011",29.767,
"FRA","EDUADULT","TRY","PC_25_64","A","2012",30.856123,
"FRA","EDUADULT","TRY","PC_25_64","A","2013",32.105263,
"FRA","EDUADULT","TRY","PC_25_64","A","2014",33.539047,
"FRA","EDUADULT","TRY","PC_25_64","A","2015",34.085361,
"FRA","EDUADULT","TRY","PC_25_64","A","2016",34.582485,
"FRA","EDUADULT","TRY","PC_25_64","A","2017",35.213791,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1981",28.501892,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1989",34.333252,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1991",35.388546,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1992",38.056831,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1994",39.969631,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1995",40.45187,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1997",39.468616,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1998",40.124184,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","1999",40.406479,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2000",40.656166,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2001",40.846359,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2002",40.792923,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2003",41.304752,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2004",41.428524,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2005",41.384293,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2006",41.245548,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2007",41.821098,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2008",42.364265,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2009",41.666153,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2010",41.759781,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2011",41.847446,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2012",41.67841,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2013",42.740952,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2014",43.779457,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2015",43.447037,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2016",43.525806,
"FRA","EDUADULT","UPPSRY","PC_25_64","A","2017",43.171093,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1989",21.636534,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1991",18.18479,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1992",18.084284,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1994",15.993667,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1995",16.322004,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1997",16.763416,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1998",16.236273,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","1999",18.763994,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2000",18.273834,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2001",17.3916,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2002",17.012363,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2003",16.622698,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2004",16.099459,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2005",16.892855,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2006",16.763083,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2007",15.584911,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2008",14.668834,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2009",14.520243,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2010",14.189683,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2011",13.74963,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2012",13.699094,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2013",13.679199,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2014",13.096583,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2015",13.208749,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2016",13.523512,
"DEU","EDUADULT","BUPPSRY","PC_25_64","A","2017",13.478389,
"DEU","EDUADULT","TRY","PC_25_64","A","1989",17.377905,
"DEU","EDUADULT","TRY","PC_25_64","A","1991",21.774984,
"DEU","EDUADULT","TRY","PC_25_64","A","1992",21.395245,
"DEU","EDUADULT","TRY","PC_25_64","A","1994",22.098492,
"DEU","EDUADULT","TRY","PC_25_64","A","1995",22.59786,
"DEU","EDUADULT","TRY","PC_25_64","A","1997",22.643158,
"DEU","EDUADULT","TRY","PC_25_64","A","1998",23.000015,
"DEU","EDUADULT","TRY","PC_25_64","A","1999",22.895208,
"DEU","EDUADULT","TRY","PC_25_64","A","2000",23.498837,
"DEU","EDUADULT","TRY","PC_25_64","A","2001",23.222008,
"DEU","EDUADULT","TRY","PC_25_64","A","2002",23.427382,
"DEU","EDUADULT","TRY","PC_25_64","A","2003",23.982014,
"DEU","EDUADULT","TRY","PC_25_64","A","2004",24.931704,
"DEU","EDUADULT","TRY","PC_25_64","A","2005",24.552816,
"DEU","EDUADULT","TRY","PC_25_64","A","2006",23.947578,
"DEU","EDUADULT","TRY","PC_25_64","A","2007",24.299988,
"DEU","EDUADULT","TRY","PC_25_64","A","2008",25.400061,
"DEU","EDUADULT","TRY","PC_25_64","A","2009",26.385326,
"DEU","EDUADULT","TRY","PC_25_64","A","2010",26.609148,
"DEU","EDUADULT","TRY","PC_25_64","A","2011",27.562323,
"DEU","EDUADULT","TRY","PC_25_64","A","2012",28.121572,
"DEU","EDUADULT","TRY","PC_25_64","A","2013",28.47327,
"DEU","EDUADULT","TRY","PC_25_64","A","2014",27.057884,
"DEU","EDUADULT","TRY","PC_25_64","A","2015",27.638235,
"DEU","EDUADULT","TRY","PC_25_64","A","2016",28.291723,
"DEU","EDUADULT","TRY","PC_25_64","A","2017",28.58337,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1989",60.985561,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1991",60.040226,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1992",60.520473,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1994",61.907841,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1995",61.080135,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1997",60.593426,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1998",60.76371,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","1999",58.340797,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2000",58.227329,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2001",59.386391,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2002",59.560257,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2003",59.395287,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2004",58.968838,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2005",58.554329,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2006",59.289337,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2007",60.115101,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2008",59.931107,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2009",59.094433,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2010",59.201168,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2011",58.688049,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2012",58.179337,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2013",57.84753,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2014",59.845531,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2015",59.153015,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2016",58.184765,
"DEU","EDUADULT","UPPSRY","PC_25_64","A","2017",57.93824,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1987",69.771255,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1988",68.195236,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1989",66.900887,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1990",66.015121,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1991",64.376518,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1992",63.549957,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1993",60.966427,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1994",58.696846,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1995",57.455963,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1996",55.831074,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1997",54.459099,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1998",52.167694,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","1999",52.244076,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2000",50.712349,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2001",49.770618,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2002",48.158752,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2003",46.452507,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2004",43.350311,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2005",42.286209,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2006",40.75304,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2007",39.922272,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2008",38.692974,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2009",38.5051,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2010",37.26366,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2011",35.445217,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2012",34.217484,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2013",32.80518,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2014",31.733679,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2015",29.780088,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2016",28.349747,
"GRC","EDUADULT","BUPPSRY","PC_25_64","A","2017",27.290607,
"GRC","EDUADULT","TRY","PC_25_64","A","1987",8.7879772,
"GRC","EDUADULT","TRY","PC_25_64","A","1988",9.6034136,
"GRC","EDUADULT","TRY","PC_25_64","A","1989",9.9697104,
"GRC","EDUADULT","TRY","PC_25_64","A","1990",10.545712,
"GRC","EDUADULT","TRY","PC_25_64","A","1991",10.997955,
"GRC","EDUADULT","TRY","PC_25_64","A","1992",12.241859,
"GRC","EDUADULT","TRY","PC_25_64","A","1993",12.991105,
"GRC","EDUADULT","TRY","PC_25_64","A","1994",13.89668,
"GRC","EDUADULT","TRY","PC_25_64","A","1995",14.274186,
"GRC","EDUADULT","TRY","PC_25_64","A","1996",15.142701,
"GRC","EDUADULT","TRY","PC_25_64","A","1997",15.622277,
"GRC","EDUADULT","TRY","PC_25_64","A","1998",16.878386,
"GRC","EDUADULT","TRY","PC_25_64","A","1999",17.338158,
"GRC","EDUADULT","TRY","PC_25_64","A","2000",17.672335,
"GRC","EDUADULT","TRY","PC_25_64","A","2001",18.067701,
"GRC","EDUADULT","TRY","PC_25_64","A","2002",18.793383,
"GRC","EDUADULT","TRY","PC_25_64","A","2003",19.299871,
"GRC","EDUADULT","TRY","PC_25_64","A","2004",21.286716,
"GRC","EDUADULT","TRY","PC_25_64","A","2005",21.472097,
"GRC","EDUADULT","TRY","PC_25_64","A","2006",22.428827,
"GRC","EDUADULT","TRY","PC_25_64","A","2007",22.893152,
"GRC","EDUADULT","TRY","PC_25_64","A","2008",23.535585,
"GRC","EDUADULT","TRY","PC_25_64","A","2009",23.656685,
"GRC","EDUADULT","TRY","PC_25_64","A","2010",24.744848,
"GRC","EDUADULT","TRY","PC_25_64","A","2011",26.112072,
"GRC","EDUADULT","TRY","PC_25_64","A","2012",26.719267,
"GRC","EDUADULT","TRY","PC_25_64","A","2013",27.423178,
"GRC","EDUADULT","TRY","PC_25_64","A","2014",28.105659,
"GRC","EDUADULT","TRY","PC_25_64","A","2015",29.057495,
"GRC","EDUADULT","TRY","PC_25_64","A","2016",30.231607,
"GRC","EDUADULT","TRY","PC_25_64","A","2017",31.027514,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1987",21.440767,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1988",22.201353,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1989",23.1294,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1990",23.439163,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1991",24.625525,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1992",24.208183,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1993",26.042467,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1994",27.406475,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1995",28.269852,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1996",29.026226,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1997",29.918621,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1998",30.953918,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","1999",30.417767,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2000",31.615318,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2001",32.161682,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2002",33.047863,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2003",34.24762,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2004",35.362972,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2005",36.241695,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2006",36.81813,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2007",37.184578,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2008",37.771439,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2009",37.838215,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2010",37.991489,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2011",38.442711,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2012",39.063248,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2013",39.771641,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2014",40.160664,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2015",41.162418,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2016",41.418648,
"GRC","EDUADULT","UPPSRY","PC_25_64","A","2017",41.681881,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","1997",36.956242,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","1998",36.720436,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","1999",32.65992,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2000",30.781889,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2001",29.98584,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2002",28.577425,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2003",25.927795,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2004",24.64992,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2005",23.609816,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2006",21.9265,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2007",20.79417,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2008",20.296638,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2009",19.425785,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2010",18.707645,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2011",18.232164,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2012",17.879883,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2013",17.505869,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2014",16.905603,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2015",16.783051,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2016",16.637701,
"HUN","EDUADULT","BUPPSRY","PC_25_64","A","2017",15.97375,
"HUN","EDUADULT","TRY","PC_25_64","A","1997",12.217196,
"HUN","EDUADULT","TRY","PC_25_64","A","1998",13.1676,
"HUN","EDUADULT","TRY","PC_25_64","A","1999",13.516391,
"HUN","EDUADULT","TRY","PC_25_64","A","2000",14.041859,
"HUN","EDUADULT","TRY","PC_25_64","A","2001",13.984717,
"HUN","EDUADULT","TRY","PC_25_64","A","2002",14.211662,
"HUN","EDUADULT","TRY","PC_25_64","A","2003",15.416001,
"HUN","EDUADULT","TRY","PC_25_64","A","2004",16.748745,
"HUN","EDUADULT","TRY","PC_25_64","A","2005",17.083904,
"HUN","EDUADULT","TRY","PC_25_64","A","2006",17.699047,
"HUN","EDUADULT","TRY","PC_25_64","A","2007",18.048761,
"HUN","EDUADULT","TRY","PC_25_64","A","2008",19.197906,
"HUN","EDUADULT","TRY","PC_25_64","A","2009",19.86219,
"HUN","EDUADULT","TRY","PC_25_64","A","2010",20.121918,
"HUN","EDUADULT","TRY","PC_25_64","A","2011",21.124001,
